0, 0
1, 0.0510805519974865
2, 0.07247939676631943
3, 0.08505353215554531
4, 0.09535055707276988
5, 0.05553858423761991
6, 0.04106725958866034
7, 0.03371293230538702
8, 0.029205113952195633
